"Date","Price","Open","High","Low","Vol.","Change %"
"11/11/2016","2,164.40","2,162.70","2,165.90","2,152.50","","-0.14%"
"11/10/2016","2,167.50","2,167.50","2,182.30","2,151.20","","0.19%"
"11/09/2016","2,163.30","2,131.60","2,170.10","2,125.30","","1.11%"
"11/08/2016","2,139.60","2,129.90","2,146.90","2,123.60","","0.38%"
"11/07/2016","2,131.50","2,100.60","2,132.00","2,100.60","","2.22%"
"11/04/2016","2,085.20","2,083.80","2,099.10","2,083.80","","-0.17%"
"11/03/2016","2,088.70","2,098.80","2,102.60","2,085.20","","-0.44%"
"11/02/2016","2,097.90","2,109.40","2,111.80","2,094.00","","-0.65%"
"11/01/2016","2,111.70","2,128.70","2,131.40","2,097.80","","-0.68%"
"10/31/2016","2,126.20","2,129.80","2,133.20","2,125.50","","-0.01%"
"10/28/2016","2,126.40","2,132.20","2,140.70","2,119.40","","-0.31%"
"10/27/2016","2,133.00","2,144.10","2,147.10","2,132.50","","-0.30%"
"10/26/2016","2,139.40","2,137.00","2,145.70","2,131.60","","-0.18%"
"10/25/2016","2,143.20","2,149.70","2,151.40","2,141.90","","-0.38%"
"10/24/2016","2,151.30","2,148.50","2,154.80","2,146.90","","0.47%"
"10/21/2016","2,141.20","2,139.40","2,142.60","2,130.10","","0.00%"
"10/20/2016","2,141.30","2,142.50","2,147.20","2,133.40","","-0.14%"
"10/19/2016","2,144.30","2,140.80","2,148.40","2,138.20","","0.22%"
"10/18/2016","2,139.60","2,138.30","2,144.40","2,135.50","","0.62%"
"10/17/2016","2,126.50","2,132.90","2,135.60","2,124.40","","-0.30%"
"10/14/2016","2,133.00","2,139.70","2,149.20","2,133.00","","0.02%"
"10/13/2016","2,132.60","2,130.30","2,138.20","2,114.70","","-0.31%"
"10/12/2016","2,139.20","2,137.70","2,145.40","2,132.80","","0.12%"
"10/11/2016","2,136.70","2,161.30","2,161.60","2,128.80","","-1.25%"
"10/10/2016","2,163.70","2,160.40","2,169.60","2,160.40","","0.46%"
"10/07/2016","2,153.70","2,164.20","2,165.90","2,144.80","","-0.33%"
"10/06/2016","2,160.80","2,158.20","2,162.90","2,150.30","","0.05%"
"10/05/2016","2,159.70","2,155.20","2,163.90","2,155.20","","0.43%"
"10/04/2016","2,150.50","2,163.40","2,165.50","2,144.00","","-0.50%"
"10/03/2016","2,161.20","2,164.30","2,164.40","2,154.80","","-0.33%"
"09/30/2016","2,168.30","2,156.50","2,175.30","2,156.50","","0.80%"
"09/29/2016","2,151.10","2,168.90","2,172.70","2,145.20","","-0.93%"
"09/28/2016","2,171.40","2,161.80","2,172.40","2,151.80","","0.53%"
"09/27/2016","2,159.90","2,146.00","2,161.10","2,141.60","","0.64%"
"09/26/2016","2,146.10","2,158.50","2,158.50","2,145.00","","-0.86%"
"09/23/2016","2,164.70","2,173.30","2,173.80","2,164.00","","-0.57%"
"09/22/2016","2,177.20","2,170.90","2,180.00","2,170.90","","0.65%"
"09/21/2016","2,163.10","2,144.60","2,165.10","2,139.60","","1.09%"
"09/20/2016","2,139.80","2,145.90","2,150.80","2,139.20","","0.03%"
"09/19/2016","2,139.10","2,144.00","2,153.60","2,135.90","","0.00%"
"09/16/2016","2,139.20","2,146.50","2,146.50","2,131.20","","-0.38%"
"09/15/2016","2,147.30","2,125.40","2,151.30","2,122.40","","1.01%"
"09/14/2016","2,125.80","2,127.90","2,141.30","2,119.90","","-0.06%"
"09/13/2016","2,127.00","2,150.50","2,150.50","2,120.30","","-1.48%"
"09/12/2016","2,159.00","2,120.90","2,163.30","2,119.10","","1.47%"
"09/09/2016","2,127.80","2,169.10","2,169.10","2,127.80","","-2.45%"
"09/08/2016","2,181.30","2,182.80","2,184.90","2,177.50","","-0.22%"
"09/07/2016","2,186.20","2,185.20","2,187.90","2,179.10","","-0.01%"
"09/06/2016","2,186.50","2,181.60","2,186.60","2,175.10","","0.30%"
